,Unnamed: 0,리뷰,grade,라벨링,predicted,score
221,221,비린내가 안나서 좋네요 ~ 덕분에 맛있게 먹었습니다 !,5.0,9,9,0.709479808807373
222,222,좋아요,5.0,9,6,0.3940662741661072
223,223,"장어는  지금 까지  먹어본  맛  중  최고  ,  살아  움직이는  전복도  최고 입니다.  파김치도  맛있고 ...  후식으로  시킨  육회냉면도   일품입니다... 바쁜  와중에  장어도  잘라주는  써비스  만점  입니다.",5.0,9,9,0.898260235786438
224,224,친절하셔서ㅡ좋아요ㅡ맛도있구요,4.5,8,9,0.8207047581672668
225,225,직원분들고 친절하시고 콜키지도 2만원비용 지불하고가능해서 맛있게 먹고욌습니다 ㅎ,5.0,9,9,0.8834918141365051
226,226,"맛있게 잘먹었습니다 감사합니다 ㅎㅎ 
나중에 또 올게요!",5.0,9,9,0.9184228777885437
227,227,좋아요,5.0,9,6,0.3940662741661072
228,228,트러플과 페퍼로니 두가지 맛을 느낄 수 있는 반반피자가 정말 인상적이었어요! 씨푸드 오일 파스타 는 해산물이 정말 풍부해서 좋았어요 다시 올 의향 완전 있습니다,5.0,9,9,0.9116407036781311
229,229,맛있어요 짬뽕드실땐 밥 꼭 추가하세요,5.0,9,9,0.7328897714614868
230,230,"확실히  핫플이라서 그런지 사람이 많네요 ㅠㅠ
그래도 핫플이라면  이정도는 기다려야죠^^ 크크",5.0,9,5,0.442817360162735
231,231,모임에 적격입니다.,4.0,7,9,0.5126644968986511
232,232,파스타 오랜만에 맛있었어요,4.0,7,9,0.485723614692688
233,233,맛있에요ㅠ,5.0,9,9,0.2866819202899933
234,234,좋아요~^^,5.0,9,9,0.30787429213523865
235,235,줄서지않아도 되니 좋네요,4.0,7,9,0.6999678015708923
236,236,"육전과 모주~
가볍게 먹을수 있어 좋았다",4.0,7,9,0.4197295904159546
237,237,기가 막힙니다. 우리술 종류도 많구요. 음식도 맛있어요,5.0,9,9,0.693324863910675
238,238,"별로였어요.. 제가 맛있게 먹는 방법을 잘 몰라서 그럴 수도 있으나, 마늘 맛이 너무 강했고 짰어요. 직원 분들이 착하시긴 한데, 이제 드셔도 된다 말해주시거나, 불을 줄여주시거나 이런 서비스 부분이 전혀 없어서 아쉬웠습니다.",2.0,3,0,0.3538338243961334
239,239,맛잇어요 친절하시구요,5.0,9,9,0.4933474659919739
240,240,굿,3.5,6,6,0.4430783689022064
241,241,맛있고 신선해요,4.0,7,9,0.6240202188491821
242,242,홍시 맛있어요.,4.5,8,9,0.4519136846065521
243,243,"너무너무 맛있어요 
엄마가 해주는 맛! 
건강하고 깔끔합니다. ",4.5,8,9,0.8873914480209351
244,244,"고사리 맛있었는데
사골은 그닥이었어요",4.0,7,5,0.3738352358341217
245,245,판매하는 여직원 불친절해요🥲,3.5,6,5,0.28209105134010315
246,246,굿 굿 최고 맛집 ㅠㅠ,5.0,9,9,0.8335502743721008
247,247,처음에 보면 낯선 비주얼에 당황스럽지만 엄청 맛있어요! 웨이팅이 길긴 하지만 기다릴 정도로 맛있는 것 같습니다~ 가게 분위기는 좀 정신 없어요.,4.5,8,7,0.3578961193561554
248,248,너무 좋아요,4.5,8,9,0.8219239115715027
249,249,밀크티 마롱케이크 맛있어요~~,5.0,9,9,0.6542115211486816
250,250,언제가도 좋은 곳,5.0,9,9,0.5639345645904541
251,251,버터갈릭파스타 맛잇네요^^,5.0,9,9,0.5064793229103088
252,252,분위기가 좋아요!!,5.0,9,9,0.48308563232421875
253,253,좋아요,5.0,9,6,0.3940662741661072
254,254,항상 오는 곳이지만 올때마다 만족합니다. ^^,5.0,9,9,0.8755700588226318
255,255,굿,4.0,7,6,0.4430783689022064
256,256,맛있는데 먹다보면 물려서 다 못먹겠더라구요 ㅠ,5.0,9,6,0.4351891577243805
257,257,마카롱 맛나고 친절하세요~,5.0,9,9,0.6233036518096924
258,258,분위기도 좋았고 음식 맛도 너무 좋았습니다. 더불어 직원들의 친절도도 좋았습니다. 좋은날 좋은 음식과 분위기 있는 레스토랑에서 멋진 추억 만들었습니다. 감사합니다.,5.0,9,9,0.9224250316619873
259,259,가격은 좀 비싼감이 있지만 소금버터빵 맛은 있네요,4.0,7,6,0.4353847801685333
260,260,굉장히 맛있었어요! 특히 크림새우 짱,5.0,9,9,0.6619145274162292
261,261,둘이 가서 삼인분 시켰는데 호로록 다 마셔버렸어요 정말 맛있게 잘 먹었어요 고기라면 국물 진하고 좋아요!,5.0,9,9,0.9122064709663391
262,262,가격은비싼거같고 갈치구이는맛있음. 조림은 좀달아요.,4.0,7,6,0.3847929537296295
263,263,추석때 우연히 갔는데 진짜 감동적일정도로 너무푸짐하고 맛도 최고였어요! 테이블 꽉차게 바쁜와중에 웃으면서 다 챙겨주시고 서비스도 너무 좋은 집이에요. 고등어정식 & 된장찌개 추천입니다!!!!,5.0,9,9,0.9660011529922485
264,264,"직원분들이 친절해서 너무 좋았습니다 기분좋은 시간이었어요 사실 제 기억이 반쯤 날라갔지만요,,",5.0,9,6,0.34786760807037354
265,265,감사합니다,4.0,7,5,0.3657112121582031
266,266,부산여행중 맛집이라길래 방문하였는데  정말 맛있네요!  근데 비빔밀면은 좀 많이 짜네요...!!ㅠㅠ  그래도 다음에 또 오고싶었습니당  번창하세요~^^,4.5,8,6,0.31016385555267334
267,267,속초에서 먹었던거 보다 양이 많아 줄었네요..,3.5,6,5,0.5003498792648315
268,268,"메뉴가 다양하게 잇어 고민이 많이햇는데
회덮밥 맛잇네요 양도 푸짐해여",5.0,9,9,0.3515315651893616
269,269,"최애 고사리육계장집.
꼭 드셔보세요. 두번 드세요.",5.0,9,9,0.8460606932640076
270,270,맛있어요! 뷰가 특히 좋네요~,4.0,7,9,0.52707839012146
271,271,초당본점 맛있었던 기억이 있어서 가족과 다시 와봤어요! 역시 맛있네요~ 매장도 넓어서 모임하기 좋을거 같아요! 깔끔해요~~,5.0,9,9,0.8973195552825928
272,272,굳,5.0,9,9,0.36783796548843384
273,273,굿,4.0,7,6,0.4430783689022064
274,274,"고사리 육개장은 첨인데 정성과 시간이 많이 들어간만큼 진하고 입에 착착 감겨요.
만드는 사람 정성만큼 식사하는 사람도 긴 웨이팅을 감수해야 하는게 단점.",4.5,8,6,0.22224733233451843
275,275,두번째 방문도 즐거웠습니다! 밀크티 메뉴가 많아서 밀크티를 좋아하는 사람은 더 즐거울 것 같아요.,5.0,9,6,0.27376702427864075
276,276,"제주 여행 중 기대되는 음식점이였어요!
돈까스도 맛있고 짬뽕이 진짜 너무 맛있었어요
진한 고기육수로 된 짬뽕은 인생짬뽕이었어요 추천추천합니다!",5.0,9,9,0.9534189701080322
277,277,소스가 좀 달긴한데 야외에서 먹으니까 더 맛있는 것 같아요!,4.0,7,6,0.4593680799007416
278,278,"소막골 진짜 맛있어요!
바쁜데도 직원분들이 센스있고 친절하셔서 좋아요!!",5.0,9,9,0.8950096964836121
279,279,"여러가지 생선구이를 숯불에 먹을 수 있는 곳.
거성비가 좋다고 할 수는 없지만 와볼만한 집.
2인보다 4인 정도 가야 크고 튼실한 살을 먹을 수 있을것 같다",3.5,6,9,0.7291440367698669
280,280,흑돼지두루치기 맛있게 잘먹고가요♡,5.0,9,9,0.9204006791114807
281,281,"고기도 맛있고 직원분들도 매우 친절하세요
만족합니당",5.0,9,9,0.8940429091453552
282,282,"인천 최고의 가심비 한우 오마카세집..
변함없이 대만족하고 갑니다~~",5.0,9,9,0.9236619472503662
283,283,신승반잠은 언제나 맛있어요,4.0,7,6,0.26503416895866394
284,284,굳,5.0,9,9,0.36783796548843384
285,285,고기 서비스 다 좋아요~~~,5.0,9,9,0.515190601348877
286,286,식당 분위기가 어수선하지만 알바생들 친절,4.0,7,7,0.24923653900623322
287,287,너무 맛있게 먹었어요~,5.0,9,9,0.8679123520851135
288,288,너무 맛나요,5.0,9,9,0.8632052540779114
289,289,맛은 있었는데 볶음밥 계란후라이에서 좀 큰 날파리가 나옴. 서빙하기전에 확인을 한번 하시는 게 좋을 것 같네요,1.5,2,6,0.3835574686527252
290,290,맛있고좋아요!!!!!,5.0,9,9,0.6789376735687256
291,291,Good,3.5,6,6,0.30110329389572144
292,292,가리비 알한개가 제 손바닥만했어요 완전 대박!,5.0,9,9,0.6970484852790833
293,293,맛있어요.친절해요,4.0,7,9,0.4484758973121643
294,294,맛있어요~!~!/!!/!!!~/,5.0,9,9,0.7323210835456848
295,295,좋ㅇㆍ요,5.0,9,6,0.3754395544528961
296,296,너무 맛있네요 구성도 알차서 체고체고^^*,5.0,9,9,0.9399623274803162
297,297,맛있게 잘 먹고 왔습니다,4.0,7,9,0.6865819096565247
298,298,(참고) 주문후 음식 나오기까지 시간(50분 소요)이 너무 오래 걸립니다..... 기다리다가 속 터져요...회사 점심시간에 제 시간에 못 들어가구......,0.5,0,0,0.4046463966369629
299,299,맛있어요!!!,5.0,9,9,0.6229310035705566
300,300,친구가 여기서 정말 맛있게 먹었다고 추천해줘서 왔어요 기대 이상으로 만족하고왔어요 다음에 또 방문할게요👍,5.0,9,9,0.955946683883667
301,301,"기다린보람있었어요
맛나요",5.0,9,6,0.2962736189365387
302,302,"1.분위기_천장이 높아 개방감이 있고 조명이 아늑하고 편안함
2.맛_양고기 수블라키를 포함하여 전체적으로 맛있슴 
3.가격_수요일 점심할인으로 저렴하게 이용함",5.0,9,6,0.3601703643798828
303,303,"사실 별 반개도 주고 싶지 않음. 가리비찜을 시켰는데 치즈를 올려서 찜기에 쪄서 나오고. 자기들은 쭉 그렇게 찜할때도 치즈를 올려 놓는다는  이야기를 사장이 버젓이 함 리뷰들 읽어보면 
다들 좋은말만 써 놓았는데 . 작업한걸로 밖에 안보임.",0.5,0,0,0.5374644994735718
304,304,도쿄앙버터 최고!,5.0,9,9,0.8677451610565186
305,305,좋아요,5.0,9,6,0.3940662741661072
306,306,케익이  맛있어요.,4.5,8,6,0.4419108033180237
307,307,괜찮네요 한번쯤먹어볼만함,4.5,8,6,0.4151678681373596
308,308,맛있어요~,4.5,8,9,0.4359554350376129
309,309,그냥 그래용,4.0,7,5,0.49227672815322876
310,310,"맛있어요. 쑥,감자 먹엇는데, 특색잇어요.",4.5,8,9,0.4260392487049103
311,311,해장국의 진국. 깔끔하고. 진한 고사리향이 듬북 담긴 해장국. 그러나 너무 오래 대기해야한다는 단점이 있어 평가가 깍이는 집.,3.5,6,5,0.38399580121040344
312,312,오늘은 본죽!!,5.0,9,9,0.4395332336425781
313,313,"너무 맛있어요
마라탕 처음 접하시는 분들도 어려움 없이 드시기 좋을거 같아요!!!!",5.0,9,9,0.9430978298187256
314,314,진짜진짜 맛잇어요!!! 속초오면 꼭 드세요,5.0,9,9,0.8877918720245361
315,315,호쾌하신 사장님 고기도 맛있음 !ㅋㅋ,4.5,8,9,0.6842672824859619
316,316,너무나좋은 협재1번가술집이였어요ㅎ바닷가 바로앞에 술집이 잇다는게 놀라웠습니다 담에도재방문하려고여 음식 이진짜 맛나요 핵맛 말만잘함 음료수서비스조줘여 사장님!!!짱짱,5.0,9,9,0.9492087960243225
317,317,삼계탕 고기가 넘 퍽퍽하고 맛없다. 다만 김치맛만 좋음,1.5,2,5,0.25030454993247986
318,318,"깔끔한 국밥 맛 가격대비 양은 비쌈 헤헤
서비스는 친절함 굿",3.5,6,6,0.40716010332107544
319,319,굿,4.0,7,6,0.4430783689022064
320,320,친절합니다,4.0,7,5,0.3002965748310089
321,321,뷰가 너무 너무 좋아요!! 음료도 케이크도 맛있었어요^^,5.0,9,9,0.8917039632797241
322,322,"스키야끼 처음 먹어봤는데 넘 맛있었어요!!! 
다음에 또 가려구요❤️",5.0,9,9,0.9172884225845337
323,323,인생맛집 개꿀맛,5.0,9,9,0.649494469165802
324,324,너무 친절하시구 맛있었어요!!,5.0,9,9,0.9043028354644775
325,325,싸고 괜찮지만 정신없는곳,3.0,5,5,0.34272849559783936
326,326,물냄면 시원하게 잘먹었습니다~~^^,5.0,9,9,0.4768314063549042
327,327,맛있어용,4.5,8,9,0.6063671708106995
328,328,스태프분이 너무 딱딱합니다.,3.5,6,5,0.4428592026233673
329,329,쿠키가 맛있네요 ㅎㅎㅎ 진짜 인기 있을만 하고 같습니다 너무 굿굿 한번더 갈뜻 하네요,3.5,6,9,0.9392279982566833
330,330,언제와도 좋은 곳이예요. 꽃게로제가 조금 더 매콤해도 좋았을 거 같아요,4.5,8,6,0.2686810791492462
331,331,"매장도 깔끔하고 사장님이 친절하세요~ㅎㅎ
다음에 제주오면 또 들를겁니다!!!",5.0,9,9,0.9272788763046265
332,332,가을코스보다 좋았던 것 같아용!,5.0,9,9,0.4599725604057312
333,333,"리뷰남기려고 영수증 받았어영
너무 맛있어용!!!!!",5.0,9,9,0.9567393064498901
334,334,진짜 맛있어요! 강추,5.0,9,9,0.9120919108390808
335,335,진짜맛있어요.......♡,5.0,9,9,0.9333510994911194
336,336,맛있아용 ㅎㅎ,5.0,9,9,0.6830514669418335
337,337,좋아요.,4.0,7,6,0.3921402096748352
338,338,ㅍ          ,5.0,9,9,0.4747198820114136
339,339,진짜 말그대로 산더비 불고기였어요!! 양이 어마어마하고 비쥬얼이 너무 좋아서 엄청 든든하게 먹었네요:) 함께 주문한 된장찌개도 같이 먹으니 궁합이 잘 맞았어요!,5.0,9,9,0.4132831394672394
340,340,맛있고 친절해요 ㅎ,5.0,9,9,0.6596056222915649
341,341,칵테일 맛있어요~,5.0,9,6,0.4154902696609497
342,342,사장님이 정말 너무 친절하시고 연어도 쫄깃하고 맛있어요,4.0,7,9,0.9430904984474182
343,343,"와 생각보다 정말 맛있어요!
건강한 맛인데 간도 적당하고 아보카도도 너무 맛있네요. 다음에 또 사먹으러 가야겠어요",4.5,8,9,0.956724226474762
344,344,9900원에 생선구이!! 심지어 맛도좋아요 꼭오세요,5.0,9,9,0.8077566623687744
345,345,첫 방문인데 인테리어도 클래식하고 매장 내부가 깔끔해서 좋아요.,5.0,9,9,0.4146834909915924
346,346,맛있어요,4.0,7,9,0.40527594089508057
347,347,일주일에 3번은 가는듯! 넘넘 짱입니다,5.0,9,9,0.931425929069519
348,348,홍콩와플이랑 클래식브런치? 먹었는데 맛있었어요ㅎㅎ 헤이즐넛 라떼는 그냥저냥 사실 좀 밍밍했구요 아메리카노는 약간 산미가 있는 것 같았어요!,5.0,9,6,0.45385146141052246
349,349,왜 다른곳보다 비싼지 잘 모르겠습니다.,3.0,5,5,0.39562350511550903
350,350,ㅇ,3.0,5,6,0.30358096957206726
351,351,아란치니랑 치킨수블라키 맛있어요!,5.0,9,9,0.5954239964485168
352,352,"맥주랑 음식들 맛있어요!
부드러운 치킨스테이크랑 갈릭버터감자 추천~
분위기도 좋고 다들 친절해서 경주가면 또 가고싶네요ㅎㅎ",5.0,9,9,0.874504566192627
353,353,호,4.0,7,6,0.31801867485046387
354,354,"추천받아서 경주여행온김에 조각케익사가요. 가격도 착하고 친절하시고 넘 좋네요.
맛있는 조각케익에 커피까지샀는데 맛도 좋아서 다음에 또 가려고요",5.0,9,9,0.9081897139549255
355,355,"지나다가 맛집이라는 지인의 말에 들렀는데, 진짜 맛집이네요~ 반찬 챙겨주시던 이모님도 대박 친절하셔서 기부니가 좋았습니당. 여자 3인이 가서 최소 4인분은 먹어야 하지만요 ㅋㅋㅋㅋ",4.5,8,9,0.8217481970787048
356,356,"제주여행에 필수코스라고 들어서 방문했는데 확실히 맛있네요 가성비도 뛰어나고 고기퀄리티가
대박이였습니다 정말 정말 꿀맛이였어요 !",5.0,9,9,0.9307276010513306
357,357,맛있어요,5.0,9,9,0.40527594089508057
358,358,너무 좋아요 뷰도 좋고 맛도 ~ 직원분들 너무 친절 애견동반가능 재방문의사 꼭 있어요,5.0,9,9,0.897746205329895
359,359,"친절하시구 맛도있고 밑반찬도 괜찮아요
또올게요",5.0,9,9,0.4067569077014923
360,360,커피맛이 좋은 곳 ~!!,4.5,8,9,0.44217634201049805
361,361,직원분너무친절하시고 맛있게 너무잘먹고왔어오~ 재방문의사100프러,5.0,9,9,0.9480054378509521
362,362,"빵과 커피 모두 굿! 
분위기도 굿!",5.0,9,9,0.6617207527160645
363,363,맛있고 친절해용 세트메뉴 구성도 괜찮아요!,5.0,9,7,0.28208547830581665
364,364,맛있어요,5.0,9,9,0.40527594089508057
365,365,좀전에는 구리점 방문해서 본점이 있다는 소리 듣고 방문 하였습니다. 현지 요리사분들께서 음식을 해서 그런지 더 태국 생각 나는 맛이네요~~,5.0,9,5,0.4014591574668884
366,366,들께 올갱이 국 정말 맛있어요,5.0,9,9,0.8305918574333191
367,367,좋아유,3.5,6,6,0.3333616852760315
368,368,아직 안 먹어봄 근데 분위기 대 박 좋 당,4.0,7,9,0.2820926308631897
369,369,비빔면도 너무 맛있는데 밀면 면이 탱글탱글하고 너무 간도 잘맞는게 너무 맛있어요,5.0,9,9,0.7525434494018555
370,370,맛있어요,5.0,9,9,0.40527594089508057
371,371,조용히 힐링♡,5.0,9,9,0.819979727268219
372,372,음식도 맛있고 담당서버님도 친절하셨네요. 주차시간 넉넉하게 주셔서 즐거운 시간 보냈습니다 ^^,5.0,9,9,0.948478639125824
373,373,비빔밥과 파전 그리고 순대국 모주등이 있고 기능장이 만드시는 대물림 음식점,5.0,9,5,0.339260458946228
374,374,너무 맛있어요!!!,4.5,8,9,0.934720516204834
375,375,인테리어도 예쁘고 메뉴도 맛있어요. 화장실이 좀 더 좋았으면 더 좋을것 같아요 ,4.0,7,7,0.294771671295166
376,376,칼국수보단 막국수 맛집!!,5.0,9,9,0.4111686944961548
377,377,오픈 기념으로 커피도 저렴하고 빵도 맛있네요~~^^,4.0,7,9,0.85853111743927
378,378,좋아요,5.0,9,6,0.3940662741661072
379,379,"야채곱창 맛있었어요
곱창을 좋아하는 편은 아니지만  잘먹었습니다.",5.0,9,7,0.31003057956695557
380,380,맛있어요ㅡ,5.0,9,9,0.4831993281841278
381,381,수제크림으로 달고나 맛도 나면서 라떼와 비슷하나 한번 먹어볼만함,3.5,6,5,0.3426553010940552
382,382,"음식들이 하나같이 정갈하고,너무 맛있어요~! 신랑이랑 종종 와야겠어요~!!
#일산마니산산채#마니산산채",5.0,9,9,0.9455405473709106
383,383,"음식은 맛남 
네이버 예약은 10시부터 가능하지만
영업 시간은 10시30분 부터임 ",3.5,6,5,0.36242493987083435
