,리뷰,평점,라벨링,predicted,score
215,인스타에서 보고 와봤어요. 특별한 건 없지만 옛날 달달이 떡볶이맛이예요. 맛있게 떡튀순 시켜먹고 갑니다 친절하셔서 기분 좋게 먹고 갑니다^^,5.0,1,7,0.29685142636299133
216,뷰 최고,5.0,1,9,0.8188576698303223
217,"넓고 환하고 깨끗하니 좋으네요~^^
빵도 맛나고 커피도 맛나요~",5.0,1,9,0.610776424407959
218,요즘 위생에 되게 예민한대 생수가 따로 나오고 청결했어요  친절하게 구워주셔서 맛있게 잘 먹었습니다 ~,5.0,1,9,0.8047196269035339
219,겨울시즌도 기대하고 있겠습니다 :),5.0,1,9,0.9451439380645752
220,현지맛집!,4.5,1,9,0.8827745914459229
221,비린내가 안나서 좋네요 ~ 덕분에 맛있게 먹었습니다 !,5.0,1,9,0.6176771521568298
222,좋아요,5.0,1,5,0.350778728723526
223,"장어는  지금 까지  먹어본  맛  중  최고  ,  살아  움직이는  전복도  최고 입니다.  파김치도  맛있고 ...  후식으로  시킨  육회냉면도   일품입니다... 바쁜  와중에  장어도  잘라주는  써비스  만점  입니다.",5.0,1,9,0.9548264741897583
224,친절하셔서ㅡ좋아요ㅡ맛도있구요,4.5,1,9,0.7091506123542786
225,직원분들고 친절하시고 콜키지도 2만원비용 지불하고가능해서 맛있게 먹고욌습니다 ㅎ,5.0,1,9,0.9151968359947205
226,"맛있게 잘먹었습니다 감사합니다 ㅎㅎ 
나중에 또 올게요!",5.0,1,9,0.9368834495544434
227,좋아요,5.0,1,5,0.350778728723526
228,트러플과 페퍼로니 두가지 맛을 느낄 수 있는 반반피자가 정말 인상적이었어요! 씨푸드 오일 파스타 는 해산물이 정말 풍부해서 좋았어요 다시 올 의향 완전 있습니다,5.0,1,9,0.9430162906646729
229,맛있어요 짬뽕드실땐 밥 꼭 추가하세요,5.0,1,9,0.8539790511131287
230,"확실히  핫플이라서 그런지 사람이 많네요 ㅠㅠ
그래도 핫플이라면  이정도는 기다려야죠^^ 크크",5.0,1,9,0.33306896686553955
231,모임에 적격입니다.,4.0,1,9,0.7766309976577759
232,파스타 오랜만에 맛있었어요,4.0,1,9,0.6843329071998596
233,맛있에요ㅠ,5.0,1,9,0.9067172408103943
234,좋아요~^^,5.0,1,9,0.3195802867412567
235,줄서지않아도 되니 좋네요,4.0,1,9,0.6308640241622925
236,"육전과 모주~
가볍게 먹을수 있어 좋았다",4.0,1,9,0.5787898898124695
237,기가 막힙니다. 우리술 종류도 많구요. 음식도 맛있어요,5.0,1,9,0.9421872496604919
238,"별로였어요.. 제가 맛있게 먹는 방법을 잘 몰라서 그럴 수도 있으나, 마늘 맛이 너무 강했고 짰어요. 직원 분들이 착하시긴 한데, 이제 드셔도 된다 말해주시거나, 불을 줄여주시거나 이런 서비스 부분이 전혀 없어서 아쉬웠습니다.",2.0,0,3,0.28560400009155273
239,맛잇어요 친절하시구요,5.0,1,9,0.8085349798202515
240,굿,3.5,0,5,0.32669615745544434
241,맛있고 신선해요,4.0,1,9,0.6814720630645752
242,홍시 맛있어요.,4.5,1,9,0.42441079020500183
243,"너무너무 맛있어요 
엄마가 해주는 맛! 
건강하고 깔끔합니다. ",4.5,1,9,0.9331086874008179
244,"고사리 맛있었는데
사골은 그닥이었어요",4.0,1,6,0.424625039100647
245,판매하는 여직원 불친절해요🥲,3.5,0,5,0.42260631918907166
246,굿 굿 최고 맛집 ㅠㅠ,5.0,1,9,0.9564905762672424
247,처음에 보면 낯선 비주얼에 당황스럽지만 엄청 맛있어요! 웨이팅이 길긴 하지만 기다릴 정도로 맛있는 것 같습니다~ 가게 분위기는 좀 정신 없어요.,4.5,1,9,0.653293788433075
248,너무 좋아요,4.5,1,9,0.8767004013061523
249,밀크티 마롱케이크 맛있어요~~,5.0,1,9,0.5314655900001526
250,언제가도 좋은 곳,5.0,1,9,0.9694003462791443
251,버터갈릭파스타 맛잇네요^^,5.0,1,9,0.476266086101532
252,분위기가 좋아요!!,5.0,1,9,0.578395426273346
253,좋아요,5.0,1,5,0.350778728723526
254,항상 오는 곳이지만 올때마다 만족합니다. ^^,5.0,1,9,0.9171791076660156
255,굿,4.0,1,5,0.32669615745544434
256,맛있는데 먹다보면 물려서 다 못먹겠더라구요 ㅠ,5.0,1,6,0.456540584564209
257,마카롱 맛나고 친절하세요~,5.0,1,9,0.6940206289291382
258,분위기도 좋았고 음식 맛도 너무 좋았습니다. 더불어 직원들의 친절도도 좋았습니다. 좋은날 좋은 음식과 분위기 있는 레스토랑에서 멋진 추억 만들었습니다. 감사합니다.,5.0,1,9,0.9642253518104553
259,가격은 좀 비싼감이 있지만 소금버터빵 맛은 있네요,4.0,1,6,0.43835753202438354
260,굉장히 맛있었어요! 특히 크림새우 짱,5.0,1,9,0.9306900501251221
261,둘이 가서 삼인분 시켰는데 호로록 다 마셔버렸어요 정말 맛있게 잘 먹었어요 고기라면 국물 진하고 좋아요!,5.0,1,9,0.9723432064056396
262,가격은비싼거같고 갈치구이는맛있음. 조림은 좀달아요.,4.0,1,6,0.4507155120372772
263,추석때 우연히 갔는데 진짜 감동적일정도로 너무푸짐하고 맛도 최고였어요! 테이블 꽉차게 바쁜와중에 웃으면서 다 챙겨주시고 서비스도 너무 좋은 집이에요. 고등어정식 & 된장찌개 추천입니다!!!!,5.0,1,9,0.9769465327262878
264,"직원분들이 친절해서 너무 좋았습니다 기분좋은 시간이었어요 사실 제 기억이 반쯤 날라갔지만요,,",5.0,1,9,0.9425162672996521
265,감사합니다,4.0,1,6,0.26926589012145996
266,부산여행중 맛집이라길래 방문하였는데  정말 맛있네요!  근데 비빔밀면은 좀 많이 짜네요...!!ㅠㅠ  그래도 다음에 또 오고싶었습니당  번창하세요~^^,4.5,1,9,0.41103416681289673
267,속초에서 먹었던거 보다 양이 많아 줄었네요..,3.5,0,5,0.4863373339176178
268,"메뉴가 다양하게 잇어 고민이 많이햇는데
회덮밥 맛잇네요 양도 푸짐해여",5.0,1,9,0.4044647216796875
269,"최애 고사리육계장집.
꼭 드셔보세요. 두번 드세요.",5.0,1,9,0.9490551948547363
270,맛있어요! 뷰가 특히 좋네요~,4.0,1,9,0.7842365503311157
271,초당본점 맛있었던 기억이 있어서 가족과 다시 와봤어요! 역시 맛있네요~ 매장도 넓어서 모임하기 좋을거 같아요! 깔끔해요~~,5.0,1,9,0.8006858825683594
272,굳,5.0,1,9,0.2895396947860718
273,굿,4.0,1,5,0.32669615745544434
274,"고사리 육개장은 첨인데 정성과 시간이 많이 들어간만큼 진하고 입에 착착 감겨요.
만드는 사람 정성만큼 식사하는 사람도 긴 웨이팅을 감수해야 하는게 단점.",4.5,1,6,0.3453991413116455
275,두번째 방문도 즐거웠습니다! 밀크티 메뉴가 많아서 밀크티를 좋아하는 사람은 더 즐거울 것 같아요.,5.0,1,9,0.6995750069618225
276,"제주 여행 중 기대되는 음식점이였어요!
돈까스도 맛있고 짬뽕이 진짜 너무 맛있었어요
진한 고기육수로 된 짬뽕은 인생짬뽕이었어요 추천추천합니다!",5.0,1,9,0.9611352682113647
277,소스가 좀 달긴한데 야외에서 먹으니까 더 맛있는 것 같아요!,4.0,1,7,0.33676522970199585
278,"소막골 진짜 맛있어요!
바쁜데도 직원분들이 센스있고 친절하셔서 좋아요!!",5.0,1,9,0.9365310668945312
279,"여러가지 생선구이를 숯불에 먹을 수 있는 곳.
거성비가 좋다고 할 수는 없지만 와볼만한 집.
2인보다 4인 정도 가야 크고 튼실한 살을 먹을 수 있을것 같다",3.5,0,6,0.35755300521850586
280,흑돼지두루치기 맛있게 잘먹고가요♡,5.0,1,9,0.8993605375289917
281,"고기도 맛있고 직원분들도 매우 친절하세요
만족합니당",5.0,1,9,0.9672457575798035
282,"인천 최고의 가심비 한우 오마카세집..
변함없이 대만족하고 갑니다~~",5.0,1,9,0.9735214114189148
283,신승반잠은 언제나 맛있어요,4.0,1,9,0.6776390671730042
284,굳,5.0,1,9,0.2895396947860718
285,고기 서비스 다 좋아요~~~,5.0,1,9,0.8259397745132446
286,식당 분위기가 어수선하지만 알바생들 친절,4.0,1,7,0.3382452428340912
287,너무 맛있게 먹었어요~,5.0,1,9,0.8754721879959106
288,너무 맛나요,5.0,1,9,0.871641218662262
289,맛은 있었는데 볶음밥 계란후라이에서 좀 큰 날파리가 나옴. 서빙하기전에 확인을 한번 하시는 게 좋을 것 같네요,1.5,0,5,0.5300561189651489
290,맛있고좋아요!!!!!,5.0,1,9,0.8990930318832397
291,Good,3.5,0,9,0.2685355246067047
292,가리비 알한개가 제 손바닥만했어요 완전 대박!,5.0,1,9,0.9663673639297485
293,맛있어요.친절해요,4.0,1,9,0.6844843626022339
294,맛있어요~!~!/!!/!!!~/,5.0,1,9,0.885506808757782
295,좋ㅇㆍ요,5.0,1,6,0.33365270495414734
296,너무 맛있네요 구성도 알차서 체고체고^^*,5.0,1,9,0.9625359773635864
297,맛있게 잘 먹고 왔습니다,4.0,1,6,0.28185996413230896
298,(참고) 주문후 음식 나오기까지 시간(50분 소요)이 너무 오래 걸립니다..... 기다리다가 속 터져요...회사 점심시간에 제 시간에 못 들어가구......,0.5,0,1,0.2589423656463623
299,맛있어요!!!,5.0,1,9,0.6222308874130249
300,친구가 여기서 정말 맛있게 먹었다고 추천해줘서 왔어요 기대 이상으로 만족하고왔어요 다음에 또 방문할게요👍,5.0,1,9,0.966971218585968
301,"기다린보람있었어요
맛나요",5.0,1,9,0.7818834185600281
302,"1.분위기_천장이 높아 개방감이 있고 조명이 아늑하고 편안함
2.맛_양고기 수블라키를 포함하여 전체적으로 맛있슴 
3.가격_수요일 점심할인으로 저렴하게 이용함",5.0,1,9,0.46263036131858826
303,"사실 별 반개도 주고 싶지 않음. 가리비찜을 시켰는데 치즈를 올려서 찜기에 쪄서 나오고. 자기들은 쭉 그렇게 찜할때도 치즈를 올려 놓는다는  이야기를 사장이 버젓이 함 리뷰들 읽어보면 
다들 좋은말만 써 놓았는데 . 작업한걸로 밖에 안보임.",0.5,0,0,0.7079492211341858
304,도쿄앙버터 최고!,5.0,1,9,0.7887542247772217
305,좋아요,5.0,1,5,0.350778728723526
306,케익이  맛있어요.,4.5,1,6,0.2992895543575287
307,괜찮네요 한번쯤먹어볼만함,4.5,1,5,0.42990103363990784
308,맛있어요~,4.5,1,9,0.3551654815673828
309,그냥 그래용,4.0,1,5,0.597070038318634
310,"맛있어요. 쑥,감자 먹엇는데, 특색잇어요.",4.5,1,9,0.48536404967308044
311,해장국의 진국. 깔끔하고. 진한 고사리향이 듬북 담긴 해장국. 그러나 너무 오래 대기해야한다는 단점이 있어 평가가 깍이는 집.,3.5,0,7,0.3534722626209259
312,오늘은 본죽!!,5.0,1,9,0.8472084403038025
313,"너무 맛있어요
마라탕 처음 접하시는 분들도 어려움 없이 드시기 좋을거 같아요!!!!",5.0,1,9,0.9654154777526855
314,진짜진짜 맛잇어요!!! 속초오면 꼭 드세요,5.0,1,9,0.9734892845153809
315,호쾌하신 사장님 고기도 맛있음 !ㅋㅋ,4.5,1,9,0.8425805568695068
316,너무나좋은 협재1번가술집이였어요ㅎ바닷가 바로앞에 술집이 잇다는게 놀라웠습니다 담에도재방문하려고여 음식 이진짜 맛나요 핵맛 말만잘함 음료수서비스조줘여 사장님!!!짱짱,5.0,1,9,0.9748830199241638
317,삼계탕 고기가 넘 퍽퍽하고 맛없다. 다만 김치맛만 좋음,1.5,0,5,0.38159501552581787
318,"깔끔한 국밥 맛 가격대비 양은 비쌈 헤헤
서비스는 친절함 굿",3.5,0,6,0.37310442328453064
319,굿,4.0,1,5,0.32669615745544434
320,친절합니다,4.0,1,6,0.40098217129707336
321,뷰가 너무 너무 좋아요!! 음료도 케이크도 맛있었어요^^,5.0,1,9,0.9269570112228394
322,"스키야끼 처음 먹어봤는데 넘 맛있었어요!!! 
다음에 또 가려구요❤️",5.0,1,9,0.9704388380050659
323,인생맛집 개꿀맛,5.0,1,9,0.9746289253234863
324,너무 친절하시구 맛있었어요!!,5.0,1,9,0.9500624537467957
325,싸고 괜찮지만 정신없는곳,3.0,0,5,0.4529646933078766
326,물냄면 시원하게 잘먹었습니다~~^^,5.0,1,9,0.6267442107200623
327,맛있어용,4.5,1,9,0.7719533443450928
328,스태프분이 너무 딱딱합니다.,3.5,0,5,0.42647457122802734
329,쿠키가 맛있네요 ㅎㅎㅎ 진짜 인기 있을만 하고 같습니다 너무 굿굿 한번더 갈뜻 하네요,3.5,0,9,0.9638846516609192
330,언제와도 좋은 곳이예요. 꽃게로제가 조금 더 매콤해도 좋았을 거 같아요,4.5,1,9,0.5162971615791321
331,"매장도 깔끔하고 사장님이 친절하세요~ㅎㅎ
다음에 제주오면 또 들를겁니다!!!",5.0,1,9,0.9506857991218567
332,가을코스보다 좋았던 것 같아용!,5.0,1,9,0.5732835531234741
333,"리뷰남기려고 영수증 받았어영
너무 맛있어용!!!!!",5.0,1,9,0.9757793545722961
334,진짜 맛있어요! 강추,5.0,1,9,0.9608882069587708
335,진짜맛있어요.......♡,5.0,1,9,0.972263514995575
336,맛있아용 ㅎㅎ,5.0,1,9,0.8307254314422607
337,좋아요.,4.0,1,6,0.33649343252182007
338,ㅍ          ,5.0,1,5,0.3757179081439972
339,진짜 말그대로 산더비 불고기였어요!! 양이 어마어마하고 비쥬얼이 너무 좋아서 엄청 든든하게 먹었네요:) 함께 주문한 된장찌개도 같이 먹으니 궁합이 잘 맞았어요!,5.0,1,9,0.9707386493682861
340,맛있고 친절해요 ㅎ,5.0,1,9,0.800139307975769
341,칵테일 맛있어요~,5.0,1,9,0.4069947898387909
342,사장님이 정말 너무 친절하시고 연어도 쫄깃하고 맛있어요,4.0,1,9,0.969528079032898
343,"와 생각보다 정말 맛있어요!
건강한 맛인데 간도 적당하고 아보카도도 너무 맛있네요. 다음에 또 사먹으러 가야겠어요",4.5,1,9,0.9466193914413452
344,9900원에 생선구이!! 심지어 맛도좋아요 꼭오세요,5.0,1,9,0.9715110063552856
345,첫 방문인데 인테리어도 클래식하고 매장 내부가 깔끔해서 좋아요.,5.0,1,9,0.8446400761604309
346,맛있어요,4.0,1,6,0.34797805547714233
347,일주일에 3번은 가는듯! 넘넘 짱입니다,5.0,1,9,0.9685943126678467
348,홍콩와플이랑 클래식브런치? 먹었는데 맛있었어요ㅎㅎ 헤이즐넛 라떼는 그냥저냥 사실 좀 밍밍했구요 아메리카노는 약간 산미가 있는 것 같았어요!,5.0,1,7,0.3454236388206482
349,왜 다른곳보다 비싼지 잘 모르겠습니다.,3.0,0,5,0.44827717542648315
350,ㅇ,3.0,0,5,0.39298707246780396
351,아란치니랑 치킨수블라키 맛있어요!,5.0,1,9,0.7795495986938477
352,"맥주랑 음식들 맛있어요!
부드러운 치킨스테이크랑 갈릭버터감자 추천~
분위기도 좋고 다들 친절해서 경주가면 또 가고싶네요ㅎㅎ",5.0,1,9,0.9141902327537537
353,호,4.0,1,5,0.33763328194618225
354,"추천받아서 경주여행온김에 조각케익사가요. 가격도 착하고 친절하시고 넘 좋네요.
맛있는 조각케익에 커피까지샀는데 맛도 좋아서 다음에 또 가려고요",5.0,1,9,0.9658064842224121
355,"지나다가 맛집이라는 지인의 말에 들렀는데, 진짜 맛집이네요~ 반찬 챙겨주시던 이모님도 대박 친절하셔서 기부니가 좋았습니당. 여자 3인이 가서 최소 4인분은 먹어야 하지만요 ㅋㅋㅋㅋ",4.5,1,9,0.9738501906394958
356,"제주여행에 필수코스라고 들어서 방문했는데 확실히 맛있네요 가성비도 뛰어나고 고기퀄리티가
대박이였습니다 정말 정말 꿀맛이였어요 !",5.0,1,9,0.9736742973327637
357,맛있어요,5.0,1,6,0.34797805547714233
358,너무 좋아요 뷰도 좋고 맛도 ~ 직원분들 너무 친절 애견동반가능 재방문의사 꼭 있어요,5.0,1,9,0.9741653800010681
359,"친절하시구 맛도있고 밑반찬도 괜찮아요
또올게요",5.0,1,9,0.9000481367111206
360,커피맛이 좋은 곳 ~!!,4.5,1,9,0.43855664134025574
361,직원분너무친절하시고 맛있게 너무잘먹고왔어오~ 재방문의사100프러,5.0,1,9,0.9757309556007385
362,"빵과 커피 모두 굿! 
분위기도 굿!",5.0,1,9,0.798085629940033
363,맛있고 친절해용 세트메뉴 구성도 괜찮아요!,5.0,1,9,0.893999457359314
364,맛있어요,5.0,1,6,0.34797805547714233
365,좀전에는 구리점 방문해서 본점이 있다는 소리 듣고 방문 하였습니다. 현지 요리사분들께서 음식을 해서 그런지 더 태국 생각 나는 맛이네요~~,5.0,1,9,0.6932005286216736
366,들께 올갱이 국 정말 맛있어요,5.0,1,9,0.7746092677116394
367,좋아유,3.5,0,6,0.30502936244010925
368,아직 안 먹어봄 근데 분위기 대 박 좋 당,4.0,1,9,0.9183081388473511
369,비빔면도 너무 맛있는데 밀면 면이 탱글탱글하고 너무 간도 잘맞는게 너무 맛있어요,5.0,1,9,0.937524139881134
370,맛있어요,5.0,1,6,0.34797805547714233
371,조용히 힐링♡,5.0,1,9,0.8159989714622498
372,음식도 맛있고 담당서버님도 친절하셨네요. 주차시간 넉넉하게 주셔서 즐거운 시간 보냈습니다 ^^,5.0,1,9,0.9271486401557922
373,비빔밥과 파전 그리고 순대국 모주등이 있고 기능장이 만드시는 대물림 음식점,5.0,1,7,0.3188922107219696
374,너무 맛있어요!!!,4.5,1,9,0.935111939907074
375,인테리어도 예쁘고 메뉴도 맛있어요. 화장실이 좀 더 좋았으면 더 좋을것 같아요 ,4.0,1,9,0.36104196310043335
376,칼국수보단 막국수 맛집!!,5.0,1,6,0.4436110258102417
377,오픈 기념으로 커피도 저렴하고 빵도 맛있네요~~^^,4.0,1,9,0.6967533230781555
378,좋아요,5.0,1,5,0.350778728723526
379,"야채곱창 맛있었어요
곱창을 좋아하는 편은 아니지만  잘먹었습니다.",5.0,1,9,0.46799173951148987
